"Entity","Contact date","Contact end date","Contact type(s)","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","01/08/2025","","Email","Business and Economic Development","Scheduling upcoming events.","Candace Avalos","Jon Isaacs",
"Portland Business Alliance","01/08/2025","","Email","Business and Economic Development","Scheduling upcoming events.","Ryan Nielsen","Jon Isaacs",
"Portland Business Alliance","01/08/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Dan Ryan","Jon Isaacs",
"Portland Business Alliance","01/08/2025","","Telephone","Business and Economic Development","City transition. ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","01/09/2025","","Email","Business and Economic Development","Invitation to Portland Advocacy Day in Salem hosted by the Portland Metro Chamber, join in shared city/county/chamber advocacy ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","01/09/2025","","Email","Business and Economic Development","Responding to question regarding Portland Advocacy Day in Salem ","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","01/09/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Attended City Council Public Safety committee work session ","Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Eric Zimmerman; Loretta Smith; Mitch Green; Olivia Clark; Sameer Kanal; Steve Novick; Tiffany Koyama Lane","Mark Wells",
"Portland Business Alliance","01/09/2025","","Indirect Lobbying","Business and Economic Development","Budget discussion","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","01/09/2025","","Email","Business and Economic Development","Follow up regarding SAVES shelter","Kristopher Taft","Steve Wytcherley",
"Portland Business Alliance","01/09/2025","","Personal Meeting","Business and Economic Development","Darcelle XV Plaza Design Review","Long, Adena; Priya Dhanapal; Schmanski, Sonia","Steve Wytcherley",
"Portland Business Alliance","01/13/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Connecting city staff to Jay Clark. ","Ashley McKenzie; Grace Galvez Mora; Jennifer Stewart; Natalie Sept","Meikelo Cabbage",
"Portland Business Alliance","01/14/2025","","Virtual Meeting","Business and Economic Development","Introductions/Government transition.","Ryan Nielsen","Jon Isaacs",
"Portland Business Alliance","01/15/2025","","Virtual Meeting","Business and Economic Development","Government Transition","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","01/15/2025","","Email","Business and Economic Development","Inviting D1 Councilors to Alliance Board Retreat. ","Amani Kelekele; Andre Miller; Elijah Crawford; Emory Mort; Jamey Evenstar; Kezia Wanner; Lisa Freeman; Maria Sipin; Megan Beyer; Natalie Sept; Ryan Nielsen; Spencer Knowles","Meikelo Cabbage",
"Portland Business Alliance","01/15/2025","","Telephone","Business and Economic Development","Discussing council committees. ","Dan Ryan","Andrew Hoan",
"Portland Business Alliance","01/15/2025","","Telephone","Business and Economic Development","City government transition.","Dunphy, Jamie","Jon Isaacs",
"Portland Business Alliance","01/15/2025","","Text Message","Business and Economic Development","Scheduling meeting with Councilor.","Dunphy, Jamie","Jon Isaacs",
"Portland Business Alliance","01/16/2025","","Text Message","Business and Economic Development","Scheduling meeting.","Schmanski, Sonia","Jon Isaacs",
"Portland Business Alliance","01/16/2025","","Text Message","Business and Economic Development","Invitation/reminder about upcoming Portland Metro Chamber events. ","Elijah Crawford","Meikelo Cabbage",
"Portland Business Alliance","01/17/2025","","Email","Business and Economic Development","Distributing findings of Governor Kotek's Central City Taskforce Tax Advisory Committee ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","01/17/2025","","Virtual Meeting","Business and Economic Development","Discussing Proper Portland joining the Value of Jobs Coalition. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","01/17/2025","","Telephone","Business and Economic Development","Saving waterfront festivals.","Schmanski, Sonia","Jon Isaacs",
"Portland Business Alliance","01/22/2025","","Telephone","Business and Economic Development","Economic development. ","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","01/22/2025","","Email","Business and Economic Development","Scheduling request","Ashley McKenzie","Mark Wells",
"Portland Business Alliance","01/23/2025","","Virtual Meeting","Business and Economic Development","Broad discussion of homelessness and Point In Time Count.","Keith Wilson; Kristopher Taft","Andrew Hoan",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Megan Beyer","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Schedule of upcoming events.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/23/2025","","Telephone","Business and Economic Development","Discussing State of the Economy briefing at Arts and Economy council committee. ","Dan Ryan","Andrew Hoan",
"Portland Business Alliance","01/23/2025","","Email","Business and Economic Development","Scheduling quarterly meeting with Mayor Wilson. ","Grace Galvez Mora","Jay Clark",
"Portland Business Alliance","01/23/2025","","Meeting Preparation","Business and Economic Development","Townhall scheduling.","Eric Zimmerman","Jay Clark",
"Portland Business Alliance","01/23/2025","","Meeting Preparation","Business and Economic Development","Townhall scheduling.","Loretta Smith","Jay Clark",
"Portland Business Alliance","01/24/2025","","Email","Business and Economic Development","Scheduling quarterly meetings with Council President. ","Jennifer Stewart","Jay Clark",
"Portland Business Alliance","01/24/2025","","Telephone","Business and Economic Development","Meeting logistics. ","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","01/24/2025","","Telephone","Business and Economic Development","Transportation policy. ","Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","01/27/2025","","Telephone","Business and Economic Development","City government transition.","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Zenith testimony transmission. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Jay Clark",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Scheduling meeting with Councilor.","Dunphy, Jamie","Jon Isaacs",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Transmitting Zenith testimony. ","Donnie Oliveira; Elana Pirtle-Guiney,; Keith Wilson; Michael Jordan","Jon Isaacs",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Scheduling meeting with Councilor. ","Megan Beyer","Jon Isaacs",
"Portland Business Alliance","01/28/2025","","Virtual Meeting","Business and Economic Development","Transportation policy","Megan Beyer","Jon Isaacs",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Providing annual findings of the Downtown Foot Traffic Report. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Connecting DCA Donnie Oliveria and Oregon State University representative regarding upcoming Board of Trustees meeting. ","Donnie Oliveira","Andrew Hoan",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Confirming financial support for 4th of July and Blues Festival at the Waterfront. ","Lofgren, Todd; Long, Adena; Michael Jordan; Schmanski, Sonia","Andrew Hoan",
"Portland Business Alliance","01/28/2025","","Email","Business and Economic Development","Responding to question regarding small business and event support.","Dunphy, Jamie","Andrew Hoan; Sydney Mead",
"Portland Business Alliance","01/28/2025","","Personal Meeting","Business and Economic Development","Darcelle XV Plaza Design Review
","Long, Adena; Schmanski, Sonia; Williams, Millicent","Steve Wytcherley",
"Portland Business Alliance","01/29/2025","","Email","Business and Economic Development","Board retreat prep. ","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","01/29/2025","","Email","Business and Economic Development","Board retreat prep. ","Dan Ryan; Elana Pirtle-Guiney,; Eric Zimmerman; Loretta Smith; Olivia Clark","Jon Isaacs",
"Portland Business Alliance","01/29/2025","","Telephone","Business and Economic Development","Discussing State of the Economy briefing at Arts and Economy council committee. ","Dan Ryan","Andrew Hoan",
"Portland Business Alliance","01/29/2025","","Telephone","Business and Economic Development","Board retreat prep.","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","01/29/2025","","Text Message","Business and Economic Development","Scheduling/meeting logistics.","Robert Day","Jon Isaacs",
"Portland Business Alliance","01/30/2025","","Email","Business and Economic Development","Portland Advocacy Day in Salem reminder/attendance confirmation. ","Lisa Freeman","Jay Clark",
"Portland Business Alliance","01/30/2025","","Meeting Preparation","Business and Economic Development","Coordinating quarterly meeting series. ","Dan Ryan","Jay Clark",
"Portland Business Alliance","01/30/2025","","Meeting Preparation","Business and Economic Development","Townhall scheduling.","Eric Zimmerman","Andrew Hoan; Jay Clark",
"Portland Business Alliance","01/30/2025","","Email","Business and Economic Development","Scheduling meeting with Councilor. ","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","01/30/2025","","Email","Business and Economic Development","Scheduling meeting with Councilor. ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/30/2025","","Email","Business and Economic Development","Scheduling meeting with Councilor. ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","01/30/2025","","Email","Business and Economic Development","Distributing annual voter sentiment regional polling data.","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","01/30/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Alliance Board Retreat invitation and panel discussion ","Dan Ryan; Elana Pirtle-Guiney,; Eric Zimmerman; Loretta Smith; Olivia Clark","Andrew Hoan; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","01/31/2025","","Email","Business and Economic Development","Question response. ","Ryan Nielsen","Andrew Hoan",
"Portland Business Alliance","01/31/2025","","Email","Business and Economic Development","Ongoing communications regarding funding for summertime festivals along the waterfront. ","Lofgren, Todd; Long, Adena; Michael Jordan; Schmanski, Sonia","Andrew Hoan",
"Portland Business Alliance","02/01/2025","","Text Message","Business and Economic Development","Exchange concerning committee assignments and leadership.","Loretta Smith","Andrew Hoan",
"Portland Business Alliance","02/01/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Sending thank you message.","Olivia Clark","Andrew Hoan",
"Portland Business Alliance","02/03/2025","","Email","Business and Economic Development","Scheduling/meeting logistics. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/03/2025","","Email","Business and Economic Development","Legislative session discussion. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/03/2025","","Email","Business and Economic Development","State of the Economy collaboration. ","Donnie Oliveira; Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/03/2025","","Email","Business and Economic Development","Requesting attendance at the 2025 State of the Economy presentation hosted by the Portland Metro Chamber. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","02/04/2025","","Email","Business and Economic Development","Distributing media reports about the Downtown Foot Traffic Report published by Downtown Portland Clean & Safe to partners","Sara Morrissey","Andrew Hoan",
"Portland Business Alliance","02/04/2025","","Personal Meeting","Business and Economic Development","Coffee meeting, introductions.","Candace Avalos","Jon Isaacs",
"Portland Business Alliance","02/05/2025","","Virtual Meeting","Business and Economic Development","State legislative session. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/05/2025","","Telephone","Business and Economic Development","Discussing Darcelle XV briefing for Arts and Economy council committee. ","Dan Ryan","Andrew Hoan",
"Portland Business Alliance","02/05/2025","","Meeting Preparation","Business and Economic Development","Committee meeting scheduling.","Steve Novick","Jay Clark",
"Portland Business Alliance","02/05/2025","","Meeting Preparation","Business and Economic Development","Committee meeting scheduling. ","Loretta Smith","Jay Clark",
"Portland Business Alliance","02/06/2025","","Meeting Preparation","Business and Economic Development","Distributing Portland Metro Chamber's 2025 Policy Agenda. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","02/06/2025","","Email","Business and Economic Development","Discussing Chamber's 2025 Policy Agenda with Councilor Green.","Mitch Green","Andrew Hoan",
"Portland Business Alliance","02/07/2025","","Email","Business and Economic Development","Donnie Oliveria introduction, scheduling meeting with Mayor and DCA Oliveria. ","Donnie Oliveira","Andrew Hoan",
"Portland Business Alliance","02/07/2025","","Meeting Preparation","Business and Economic Development","Townhall scheduling.","Eric Zimmerman","Jay Clark",
"Portland Business Alliance","02/07/2025","","Meeting Preparation","Business and Economic Development","Townhall scheduling.","Dan Ryan","Jay Clark",
"Portland Business Alliance","02/10/2025","","Telephone","Business and Economic Development","DC trip questions. ","Chase, Sam","Jay Clark",
"Portland Business Alliance","02/10/2025","","Virtual Meeting","Business and Economic Development","State revenue. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/10/2025","","Virtual Meeting","Business and Economic Development","Economic development.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/10/2025","","Email","Business and Economic Development","Legislative session discussion. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/10/2025","","Email","Business and Economic Development","Broadway Corridor project.  ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/10/2025","","Email","Business and Economic Development","Planning for the upcoming release of the City's Fiscal Health and distributing Portland Advocacy Day in Salem agenda. ","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","02/10/2025","","Telephone","Business and Economic Development","Legislative session.","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/10/2025","","Telephone","Business and Economic Development","State of the Economy.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/11/2025","","Email","Business and Economic Development","Reviewing data and naming of Portland Fiscal Health Report.","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","02/11/2025","","Email","Business and Economic Development","State legislative session discussion. ","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","02/11/2025","","Email","Business and Economic Development","State revenue report. ","Aisling Coghlan; Sameer Kanal","Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","State legislative session. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","State legislative session. ","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Personal Meeting","Business and Economic Development","City government transition.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","Meeting preparation, presentation alignment regarding State of the Economy ","Aisling Coghlan; Sara Morrissey","Andrew Hoan",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","Media coverage relating to the Portland Fiscal Health Report.","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","Presenting the State of the Economy to Mayor Wilson's office. ","Aisling Coghlan; Keith Wilson","Andrew Hoan; Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","Report release: Portland Region's Impact on State's Fiscal Health. ","Aisling Coghlan; Andre Miller; Angelita Morillo; Candace Avalos; Chase, Sam; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Jamie Dunphy; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Shea Flaherty Betin; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","02/12/2025","","Text Message","Business and Economic Development","Legislature session discussion. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Email","Business and Economic Development","Scheduling meeting.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/12/2025","","Text Message","Business and Economic Development","State legislature discussion","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/13/2025","","Email","Business and Economic Development","State legislative session. ","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","02/13/2025","","Telephone","Business and Economic Development","State of the economy. ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","02/13/2025","","Email","Business and Economic Development","Discussion/preparation for Arts and Economy Council Committee presentation on 2/25.","Donnie Oliveira; Kezia Wanner","Andrew Hoan",
"Portland Business Alliance","02/13/2025","","Email","Business and Economic Development","Answering questions regarding Portland Region's Impact on State's Fiscal Health report. ","Ryan Nielsen","Andrew Hoan",
"Portland Business Alliance","02/14/2025","","Email","Business and Economic Development","Invitation to attend 2025 Washington DC Fly-in hosted by the Portland Metro Chamber, Seattle Metro Chamber, and Vancouver BC Board of Trade. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","02/15/2025","","Email","Business and Economic Development","Invitation to elected official briefing for the 2025 State of the Economy report, drafting co-host message.
","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","02/15/2025","","Email","Business and Economic Development","Invitation to elected official briefing for the 2025 State of the Economy. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan; Jon Isaacs; Meikelo Cabbage",
"Portland Business Alliance","02/16/2025","","Virtual Meeting","Business and Economic Development","Virtual presentation to State Leadership.","Aisling Coghlan; Keith Wilson; Kristopher Taft","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","02/17/2025","","Email","Business and Economic Development","Scheduling upcoming meeting. ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/18/2025","","Email","Business and Economic Development","State of the Economy report.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/18/2025","","Telephone","Business and Economic Development","State of the Economy. ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/18/2025","","Virtual Meeting","Business and Economic Development","State of the Economy report release awareness/coordination meeting ","Aisling Coghlan; Sara Morrissey","Andrew Hoan; Jon Isaacs",
"Portland Business Alliance","02/18/2025","","Telephone","Business and Economic Development","Townhall scheduling.","Kezia Wanner","Jay Clark",
"Portland Business Alliance","02/18/2025","","Virtual Meeting","Business and Economic Development","Meeting with Director Williams regarding the Broadway bike lane and other PBOT projects downtown.","Williams, Millicent","Jon Isaacs; Meikelo Cabbage",
"Portland Business Alliance","02/18/2025","","Email","Business and Economic Development","Reviewing run-of-show for Arts and Economy Council Committee presentation. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","02/19/2025","","Email","Business and Economic Development","Confirming venue for townhall. ","Amani Kelekele; Elijah Crawford; Jamey Evenstar","Jay Clark",
"Portland Business Alliance","02/19/2025","","Text Message","Business and Economic Development","Townhall scheduling.","Natalie Sept","Jay Clark",
"Portland Business Alliance","02/19/2025","","Telephone","Business and Economic Development","Invitation to attend State of the Economy elected official briefing. ","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","02/19/2025","","Email","Business and Economic Development","State of the Economy report. ","Aisling Coghlan; Kezia Wanner; Natalie Sept","Jon Isaacs",
"Portland Business Alliance","02/19/2025","","Email","Business and Economic Development","State of the Economy report. ","Aisling Coghlan; Kezia Wanner; Natalie Sept","Jon Isaacs",
"Portland Business Alliance","02/20/2025","","Email","Business and Economic Development","Saving waterfront festivals.","Schmanski, Sonia","Jon Isaacs",
"Portland Business Alliance","02/20/2025","","Email","Business and Economic Development","Scheduling upcoming meeting. ","Schmanski, Sonia","Jon Isaacs",
"Portland Business Alliance","02/20/2025","","Telephone","Business and Economic Development","State of the economy. ","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","02/20/2025","","Telephone","Business and Economic Development","Discussing State of Economy findings. ","Dan Ryan","Andrew Hoan",
"Portland Business Alliance","02/20/2025","","Personal Meeting","Business and Economic Development","State of Economy Breakfast Forum","Keith Wilson","Andrew Hoan; Jon Isaacs; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","02/20/2025","","Virtual Meeting","Business and Economic Development","Saving Summertime Festivals","Lofgren, Todd; Schmanski, Sonia","Jon Isaacs",
"Portland Business Alliance","02/20/2025","","Personal Meeting","Business and Economic Development","Waterfront festivals discussion ","Lofgren, Todd; Schmanski, Sonia","Andrew Hoan",
"Portland Business Alliance","02/20/2025","","Email","Business and Economic Development","Reminder for upcoming State of the Economy elected official briefing and transmission of the State of the Economy report. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Megan Beyer; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Shea Flaherty Betin; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","02/21/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Meeting and presentation to Oregon State University Board of Trustees. ","Keith Wilson","Andrew Hoan",
"Portland Business Alliance","02/21/2025","","Telephone","Business and Economic Development","Economic development. ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","02/21/2025","","Telephone","Business and Economic Development","State of the Economy, op-ed. ","Elana Pirtle-Guiney,","Jon Isaacs",
"Portland Business Alliance","02/21/2025","","Telephone","Business and Economic Development","State of the Economy","Elana Pirtle-Guiney,","Jon Isaacs",
"Portland Business Alliance","02/24/2025","","Email","Business and Economic Development","State of the economy. ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","02/24/2025","","Personal Meeting","Business and Economic Development","Transportation policy discussion.","Olivia Clark","Jon Isaacs",
"Portland Business Alliance","02/24/2025","","Email","Business and Economic Development","Responding to a request for building vacancy data. ","Will Mespelt ","Andrew Hoan",
"Portland Business Alliance","02/25/2025","","Telephone","Business and Economic Development","State of the Economy. ","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","02/26/2025","","Telephone","Business and Economic Development","Clean Industry. ","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","02/26/2025","","Telephone","Business and Economic Development","Clean industry. ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","02/26/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Personal check-in. ","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","02/26/2025","","Email","Business and Economic Development","State of the economy.","Aisling Coghlan; Natalie Sept","Jon Isaacs",
"Portland Business Alliance","02/26/2025","","Email","Business and Economic Development","Portland Recovery working group - transmitting meeting details. ","Sara Morrissey","Andrew Hoan",
"Portland Business Alliance","02/26/2025","","Telephone","Business and Economic Development","Discussing op-ed for the State of Economy. ","Elana Pirtle-Guiney,","Andrew Hoan",
"Portland Business Alliance","02/27/2025","","Personal Meeting","Business and Economic Development","Alignment on Six-Month Economic Action Plan. ","Shea Flaherty Betin","Andrew Hoan; Jon Isaacs",
"Portland Business Alliance","02/27/2025","","Virtual Meeting","Business and Economic Development","Economic development.","Shea Flaherty Betin","Andrew Hoan; Jon Isaacs",
"Portland Business Alliance","02/27/2025","","Telephone","Business and Economic Development","Discussing public safety issues in Goose Hollow/Stadium District","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","02/28/2025","","Email","Business and Economic Development","Responding to request for media quote regarding downtown tenant lease. ","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","02/28/2025","","Email","Business and Economic Development","Preparation for meeting between elected officials, Prosper Portland, and the Portland Metro Chamber regarding the State of the Economy and the Six-Month Economic Action Plan. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","03/01/2025","","Email","Business and Economic Development","Finalizing Six-Month Economic Action Plan. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","03/03/2025","","Email","Business and Economic Development","Preparation for Major League Baseball to Portland (MLB to PDX) legislative hearing. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","03/03/2025","","Telephone","Business and Economic Development","State of the Economy report. ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","03/03/2025","","Telephone","Business and Economic Development","State of the Economy. ","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/04/2025","","Telephone","Business and Economic Development","Permitting discussion. ","Ryan Nielsen","Jon Isaacs",
"Portland Business Alliance","03/04/2025","","Email","Business and Economic Development","Scheduling meeting with Councilor. ","Ryan Nielsen","Jon Isaacs",
"Portland Business Alliance","03/04/2025","","Email","Business and Economic Development","State of the Economy. ","Shea Flaherty Betin","Jon Isaacs",
